CG
Line A: Structure Position, Actual Response - Global X (15MW-Semi-sub - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [m]
Line B: Structure Position, Actual Response - Global Y (15MW-Semi-sub - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [m]
Line C: Structure Position, Actual Response - Global Z (15MW-Semi-sub - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [m]

*Time (s),Line A (m),Line B (m),Line C (m)
238.7,-2.95364111661911E-03,-0.124013029038906,-0.959517180919647
238.8,7.49926641583443E-03,-0.124516889452934,-0.935271918773651
238.90001,0.018114423379302,-0.124907732009888,-0.910868763923645
239,2.87816841155291E-02,-0.125182256102562,-0.886331677436829
239.10001,3.93896028399467E-02,-0.125338688492775,-0.861685276031494
239.2,4.98273819684982E-02,-0.125377044081688,-0.836954236030579
239.3,5.99867664277554E-02,-0.125299081206322,-0.812163531780243
239.40001,6.97635486721992E-02,-0.125108256936073,-0.787338495254517
239.5,7.90591165423393E-02,-0.124809503555298,-0.762504875659943
239.60001,8.77822041511536E-02,-0.124409273266792,-0.737689852714539
239.7,9.58503186702728E-02,-0.123915322124958,-0.712920725345612
239.8,0.103191159665585,-0.12333669513464,-0.688225328922272
239.90001,0.109743878245354,-0.122683465480804,-0.663632333278656
240,0.115460090339184,-0.121966697275639,-0.63917064666748
240.10001,0.120304681360722,-0.121198162436485,-0.614869236946106
240.2,0.124256417155266,-0.120390214025974,-0.590757429599762
240.3,0.127308204770088,-0.119555532932281,-0.566864848136902
240.40001,0.129467144608498,-0.118707031011581,-0.543221592903137
240.5,0.130754232406616,-0.117857456207275,-0.519857227802277
240.60001,0.131203860044479,-0.117019318044186,-0.496801614761353
240.7,0.130863010883331,-0.11620469391346,-0.474084049463272
240.8,0.129790142178535,-0.115424804389477,-0.451733618974686
240.90001,0.12805387377739,-0.11468992382288,-0.429778814315796
241,0.125731378793716,-0.114009268581867,-0.408247500658035
241.10001,0.122906751930714,-0.113390728831291,-0.387166529893875
241.2,0.11966922134161,-0.112840555608273,-0.366561979055405
241.3,0.11611121147871,-0.11236360669136,-0.346458941698074
241.40001,0.112326607108116,-0.111962996423244,-0.326881229877472
241.5,0.108409024775028,-0.111640110611916,-0.307851493358612
241.60001,0.104450114071369,-0.111394584178925,-0.289391040802002
241.7,0.100538142025471,-0.111224330961704,-0.271519869565964
241.8,9.67565849423409E-02,-0.111125506460667,-0.254256337881088
241.90001,9.31831672787666E-02,-0.111092582345009,-0.237617537379265
242,8.98888260126114E-02,-0.111118704080582,-0.221619293093681
242.10001,8.69370922446251E-02,-0.111195631325245,-0.206275656819344
242.2,8.43836143612862E-02,-0.111313946545124,-0.191599234938622
242.3,8.22758600115776E-02,-0.111463330686092,-0.177601590752602
242.40001,8.06529000401497E-02,-0.111632689833641,-0.164292454719543
242.5,7.95456096529961E-02,-0.111810430884361,-0.151680469512939
242.60001,7.89768770337105E-02,-0.111984796822071,-0.139772728085518
242.7,7.89622291922569E-02,-0.11214405298233,-0.128575026988983
242.8,7.95104131102562E-02,-0.11227685213089,-0.118092224001884
242.90001,8.06242153048515E-02,-0.112372398376465,-0.108327783644199
243,8.23012068867683E-02,-0.112420700490475,-9.92841795086861E-02
243.10001,0.084534652531147,-0.112412758171558,-9.09630060195923E-02
243.2,0.087314248085022,-0.112340860068798,-8.33643898367882E-02
243.3,9.06269177794456E-02,-0.112198777496815,-0.076487272977829
243.40001,9.44573357701302E-02,-0.11198191344738,-7.03298524022102E-02
243.5,9.87883284687996E-02,-0.111687369644642,-0.064889594912529
243.60001,0.103601075708866,-0.111314170062542,-6.01632371544838E-02
243.7,0.108875140547752,-0.110863104462624,-5.61470724642277E-02
243.8,0.114588268101215,-0.110336780548096,-5.28364926576614E-02
243.90001,0.120716080069542,-0.10973959416151,-5.02264350652695E-02
244,0.12723197042942,-0.109077610075474,-0.04831163585186
244.10001,0.134107038378716,-0.108358420431614,-4.70865443348885E-02
244.2,0.141309395432472,-0.10759100317955,-4.65453453361988E-02
244.3,0.148804619908333,-0.106785520911217,-4.66822497546673E-02
244.40001,0.156555280089378,-0.105953015387058,-0.047491405159235
244.5,0.164521679282188,-0.105105184018612,-4.89665642380714E-02
244.60001,0.172661632299423,-0.104254141449928,-5.11015839874744E-02
244.7,0.180931314826012,-0.103412128984928,-5.38902394473553E-02
244.8,0.189285188913345,-0.102591246366501,-5.73267042636871E-02
244.90001,0.197676852345467,-0.101803116500378,-6.14047273993492E-02
245,0.206058725714684,-0.101058684289455,-6.61179572343826E-02
245.10001,0.214382484555244,-0.100367985665798,-7.14602023363113E-02
245.2,0.222599357366562,-9.97400358319283E-02,-7.74248242378235E-02
245.3,0.230660170316696,-9.91824939846992E-02,-8.40049907565117E-02
245.40001,0.238515138626099,-9.87014174461365E-02,-9.11935940384865E-02
245.5,0.246113523840904,-9.83013212680817E-02,-9.89832207560539E-02
245.60001,0.253404468297958,-9.79854539036751E-02,-0.107366062700748
245.7,0.260337144136429,-9.77553054690361E-02,-0.116334013640881
245.8,0.266860455274582,-9.76107120513916E-02,-0.125878319144249
245.90001,0.2729232609272,-9.75499004125595E-02,-0.135989785194397
246,0.278475880622864,-9.75691974163055E-02,-0.146658584475517
246.10001,0.283470004796982,-9.76635441184044E-02,-0.157874315977097
246.2,0.287859708070755,-9.78269055485725E-02,-0.169626489281654
246.3,0.291602522134781,-9.80519950389862E-02,-0.181903898715973
246.40001,0.294660091400146,-9.83299985527992E-02,-0.194694861769676
246.5,0.29699894785881,-9.86517146229744E-02,-0.207987383008003
246.60001,0.298591136932373,-9.90069210529327E-02,-0.221769154071808
246.7,0.299415469169617,-9.93852987885475E-02,-0.236028000712395
246.8,0.299458086490631,-9.97761860489845E-02,-0.250751465559006
246.90001,0.298713266849518,-0.10016867518425,-0.265926957130432
247,0.297184348106384,-0.100551962852478,-0.281542390584946
247.10001,0.294884383678436,-0.100915864109993,-0.29758557677269
247.2,0.291837006807327,-0.101250596344471,-0.314044624567032
247.3,0.288076817989349,-0.101546503603458,-0.330907344818115
247.40001,0.28364971280098,-0.101795256137848,-0.3481625020504
247.5,0.278612971305847,-0.101989455521107,-0.365799516439438
247.60001,0.273035198450089,-0.102123148739338,-0.383807897567749
247.7,0.266995906829834,-0.102191157639027,-0.402177602052689
247.8,0.260584771633148,-0.102190345525742,-0.420898735523224
247.90001,0.253900319337845,-0.102118544280529,-0.439960986375809
248,0.247048705816269,-0.10197476297617,-0.459354519844055
248.10001,0.240141689777374,-0.101759776473045,-0.479069888591766
248.2,0.23329496383667,-0.101475454866886,-0.499097645282745
248.3,0.226626425981522,-0.101124778389931,-0.519427955150604
248.40001,0.220253974199295,-0.10071212053299,-0.540050506591797
248.5,0.214293465018272,-0.100244171917439,-0.560954749584198
248.60001,0.208856821060181,-9.97272506356239E-02,-0.582129716873169
248.7,0.204050153493881,-9.91689711809158E-02,-0.603563547134399
248.8,0.199971795082092,-9.85774323344231E-02,-0.62524402141571
248.90001,0.196710631251335,-9.79611501097679E-02,-0.647157907485962
249,0.194344758987427,-9.73284244537354E-02,-0.669291198253632
249.10001,0.192939952015877,-9.66883674263954E-02,-0.691629230976105
249.2,0.192548334598541,-9.60497558116913E-02,-0.714156150817871
249.3,0.193207487463951,-9.54208076000214E-02,-0.736855030059814
249.40001,0.194939732551575,-9.48091968894005E-02,-0.759707927703857
249.5,0.197751745581627,-9.42219197750092E-02,-0.782696127891541
249.60001,0.201634466648102,-9.36653092503548E-02,-0.805799424648285
249.7,0.206563457846642,-9.31446775794029E-02,-0.828997075557709
249.8,0.212499409914017,-9.26643311977386E-02,-0.852267205715179
249.90001,0.219388976693153,-9.22269076108932E-02,-0.875586986541748
250,0.227165848016739,-9.18341353535652E-02,-0.898932635784149
250.10001,0.235752105712891,-9.14864838123322E-02,-0.922279119491577
250.2,0.245059654116631,-9.11831557750702E-02,-0.94560045003891
250.3,0.254991829395294,-9.09220352768898E-02,-0.968870341777802
250.40001,0.265444815158844,-9.06999707221985E-02,-0.992061018943787
250.5,0.276309281587601,-0.090512715280056,-1.01514399051666
250.60001,0.287471771240234,-9.03547704219818E-02,-1.03809010982513
250.7,0.298816293478012,-9.02198180556297E-02,-1.06086981296539
250.8,0.310225605964661,-9.01007875800133E-02,-1.08345282077789
250.90001,0.321582615375519,-8.99898633360863E-02,-1.10580849647522
251,0.3327716588974,-8.98788347840309E-02,-1.12790584564209
251.10001,0.343679755926132,-0.089759387075901,-1.1497141122818
251.2,0.354198038578033,-0.08962282538414,-1.1712019443512
251.3,0.364222913980484,-8.94609615206718E-02,-1.19233858585358
251.40001,0.373657256364822,-8.92657414078712E-02,-1.21309340000153
251.5,0.382411777973175,-8.90295580029488E-02,-1.23343634605408
251.60001,0.390406131744385,-8.87457877397537E-02,-1.253338098526
251.7,0.397570013999939,-8.84086340665817E-02,-1.27277004718781
251.8,0.403844088315964,-8.80129858851433E-02,-1.29170441627502
251.90001,0.409180879592896,-8.75549837946892E-02,-1.31011486053467
252,0.413545310497284,-8.70324149727821E-02,-1.32797622680664
252.10001,0.416915088891983,-0.086444303393364,-1.34526515007019
252.2,0.419281035661697,-8.57908874750137E-02,-1.36195957660675
252.3,0.420646786689758,-8.50740745663643E-02,-1.37803900241852
252.40001,0.421028673648834,-8.42964798212051E-02,-1.39348495006561
252.5,0.42045521736145,-8.34624022245407E-02,-1.40828132629395
252.60001,0.418966501951218,-8.25774967670441E-02,-1.42241334915161
252.7,0.416613548994064,-8.16481858491898E-02,-1.43586826324463
252.8,0.413457423448563,-8.06816145777702E-02,-1.44863533973694
252.90001,0.409568578004837,-7.96857327222824E-02,-1.46070575714111
253,0.405025780200958,-7.86692872643471E-02,-1.47207272052765
253.10001,0.399915456771851,-7.76409506797791E-02,-1.48273146152496
253.2,0.394330471754074,-7.66092166304588E-02,-1.49267888069153
253.3,0.388369232416153,-7.55825117230415E-02,-1.50191378593445
253.40001,0.382134526968002,-7.45692551136017E-02,-1.51043653488159
253.5,0.375732213258743,-7.35771507024765E-02,-1.5182489156723
253.60001,0.369269460439682,-7.26128965616226E-02,-1.52535378932953
253.7,0.362853109836578,-7.16823115944862E-02,-1.53175532817841
253.8,0.356587797403336,-7.07905888557434E-02,-1.53745758533478
253.90001,0.350574314594269,-6.99416324496269E-02,-1.54246628284454
254,0.344907730817795,-6.91381245851517E-02,-1.54678738117218
254.10001,0.339675635099411,-6.83818086981773E-02,-1.55042731761932
254.2,0.334956288337708,-6.76730275154114E-02,-1.55339276790619
254.3,0.330817729234695,-6.70109689235687E-02,-1.55569040775299
254.40001,0.327316433191299,-6.63939341902733E-02,-1.55732679367065
254.5,0.324497073888779,-6.58193826675415E-02,-1.5583084821701
254.60001,0.32239180803299,-6.52834624052048E-02,-1.55864202976227
254.7,0.321020543575287,-6.47817552089691E-02,-1.55833351612091
254.8,0.320391327142715,-6.43092691898346E-02,-1.55738854408264
254.90001,0.320500582456589,-6.38603419065475E-02,-1.5558123588562
255,0.321333885192871,-6.34290277957916E-02,-1.55360972881317
255.10001,0.322866946458817,-0.063009075820446,-1.55078506469727
255.2,0.325066417455673,-6.25941678881645E-02,-1.5473415851593
255.3,0.327890783548355,-6.21781647205353E-02,-1.54328227043152
255.40001,0.331291317939758,-0.061755046248436,-1.53860974311829
255.5,0.335213482379913,-0.061318926513195,-1.53332555294037
255.60001,0.339597582817078,-0.060864083468914,-1.52743101119995
255.7,0.344380140304565,-6.03854432702065E-02,-1.52092635631561
255.8,0.349495053291321,-5.98786137998104E-02,-1.51381170749664
255.90001,0.354874581098557,-5.93396052718163E-02,-1.50608623027802
256,0.36045029759407,-5.87652996182442E-02,-1.49774861335754
256.10001,0.366154164075851,-5.81530444324017E-02,-1.48879730701447
256.20001,0.371919304132462,-5.75007349252701E-02,-1.47923016548157
256.30002,0.377680629491806,-5.68072833120823E-02,-1.46904492378235
256.39999,0.383375316858292,-5.60721904039383E-02,-1.45823895931244
256.5,0.38894322514534,-5.52955195307732E-02,-1.44680964946747
256.60001,0.39432680606842,-5.44780120253563E-02,-1.43475425243378
256.70001,0.399471431970596,-5.36206737160683E-02,-1.42207014560699
256.80002,0.404325217008591,-5.27251027524471E-02,-1.40875482559204
256.89999,0.408839106559753,-5.17932660877705E-02,-1.39480650424957
257,0.412966877222061,-5.08275553584099E-02,-1.38022363185883
257.10001,0.416665196418762,-0.049830287694931,-1.36500549316406
257.20001,0.419893741607666,-4.88041713833809E-02,-1.34915244579315
257.30002,0.422615319490433,-4.77520897984505E-02,-1.33266568183899
257.39999,0.424796223640442,-4.66766022145748E-02,-1.31554806232452
257.5,0.426406383514404,-4.55801524221897E-02,-1.29780340194702
257.60001,0.427419811487198,-4.44650612771511E-02,-1.27943742275238
257.70001,0.427814871072769,-4.33334931731224E-02,-1.26045775413513
257.80002,0.427574723958969,-0.042187575250864,-1.24087405204773
257.89999,0.426687747240067,-4.10293005406857E-02,-1.22069811820984
258,0.425148040056229,-3.98602932691574E-02,-1.19994390010834
258.10001,0.422956019639969,-3.86819951236248E-02,-1.17862796783447
258.20001,0.420119017362595,-3.74956615269184E-02,-1.15676939487457
258.30002,0.416651964187622,-3.63024473190308E-02,-1.13438975811005
258.39999,0.412578195333481,-3.51033322513103E-02,-1.11151278018951
258.5,0.407930046319962,-3.38991396129131E-02,-1.08816504478455
258.60001,0.402749389410019,-3.26905399560928E-02,-1.06437587738037
258.70001,0.397087961435318,-3.14779989421368E-02,-1.04017698764801
258.80002,0.391007602214813,-3.02621815353632E-02,-1.01560211181641
258.89999,0.384580075740814,-2.90440730750561E-02,-0.990687608718872
259,0.377886146306992,-2.78242956846952E-02,-0.96547132730484
259.10001,0.371014893054962,-2.66037434339523E-02,-0.939992964267731
259.20001,0.364062041044235,-2.53837704658508E-02,-0.914294004440308
259.30002,0.357128530740738,-0.024165878072381,-0.888417065143585
259.39999,0.350318312644958,-2.29514222592115E-02,-0.862406015396118
259.5,0.343736439943314,-2.17424463480711E-02,-0.836305618286133
259.60001,0.337486922740936,-2.05410420894623E-02,-0.810161471366882
259.70001,0.331670671701431,-1.93494074046612E-02,-0.784019649028778
259.80002,0.326383829116821,-1.81700028479099E-02,-0.757926225662231
259.89999,0.321715950965881,-1.70055609196424E-02,-0.73192697763443
260,0.317748218774796,-1.58588979393244E-02,-0.706067740917206
260.10001,0.314552783966064,-1.47329559549689E-02,-0.680393815040588
260.20001,0.31219145655632,-1.36307086795568E-02,-0.65494978427887
260.30002,0.310714542865753,-1.25552946701646E-02,-0.629779100418091
260.39999,0.310160100460052,-1.15098841488361E-02,-0.604924201965332
260.5,0.310553193092346,-1.04967402294278E-02,-0.580425798892975
260.60001,0.311905145645142,-9.51844081282616E-03,-0.556322872638702
260.70001,0.314213484525681,-8.57708137482405E-03,-0.532652318477631
260.80002,0.317461848258972,-7.67446402460337E-03,-0.509448826313019
260.89999,0.321619361639023,-6.81137014180422E-03,-0.486745029687881
261,0.326641768217087,-5.98862348124385E-03,-0.464571088552475
261.10001,0.332471668720245,-5.20623056218028E-03,-0.442954123020172
261.20001,0.339039117097855,-4.46377787739038E-03,-0.421918481588364
261.30002,0.346263408660889,-3.75942117534578E-03,-0.401485562324524
261.39999,0.354054600000381,-3.09126940555871E-03,-0.381674021482468
261.5,0.362314730882645,-2.45638866908848E-03,-0.362498998641968
261.60001,0.370939552783966,-1.85137032531202E-03,-0.343973070383072
261.70001,0.379820227622986,-1.27241108566523E-03,-0.326105713844299
261.80002,0.38884499669075,-7.14654684998095E-04,-0.308903127908707
261.89999,0.39790078997612,-1.72513697179966E-04,-0.292368829250336
262,0.406874597072601,3.59728175681084E-04,-0.276504009962082
262.10001,0.415654480457306,8.87941336259246E-04,-0.261307030916214
262.20001,0.424130976200104,1.4178849523887E-03,-0.246773645281792
262.30002,0.432198584079742,1.95559882558882E-03,-0.232898101210594
262.39999,0.439756751060486,2.50777020119131E-03,-0.219672918319702
262.5,0.446710914373398,3.08069423772395E-03,-0.207088902592659
262.60001,0.452973604202271,3.68041009642184E-03,-0.195135653018951
262.70001,0.458465844392776,4.31270198896527E-03,-0.183802053332329
262.80002,0.463118016719818,4.98340465128422E-03,-0.173075765371323
262.89999,0.466870486736298,5.69821940734982E-03,-0.162944406270981
263,0.46967488527298,6.46208040416241E-03,-0.153395622968674
263.10001,0.471494317054749,7.27907940745354E-03,-0.144417062401772
263.20001,0.472304284572601,8.15294496715069E-03,-0.135996833443642
263.30002,0.472092986106873,9.08730179071426E-03,-0.128123685717583
263.39999,0.470861256122589,1.00852120667696E-02,-0.120786897838116
263.5,0.468622624874115,1.11487368121743E-02,-0.113976635038853
263.60001,0.465402901172638,1.22796762734652E-02,-0.107684291899204
263.70001,0.461239695549011,1.34788285940886E-02,-0.1019022539258
263.80002,0.456181734800339,1.47466650232673E-02,-9.66245830059052E-02
263.89999,0.450287729501724,1.60832460969687E-02,-9.18460115790367E-02
264,0.443625181913376,1.74880772829056E-02,-8.75627174973488E-02
264.10001,0.436269402503967,1.89599227160215E-02,-8.37725028395653E-02
264.20001,0.428301990032196,2.04967074096203E-02,-8.04743245244026E-02
264.30002,0.419809460639954,2.20957454293966E-02,-7.76683688163757E-02
264.39999,0.410881698131561,2.37537957727909E-02,-7.53561407327652E-02
264.5,0.401610612869263,2.54668463021517E-02,-7.35403820872307E-02
264.60001,0.392088800668716,2.72300038486719E-02,-7.22250193357468E-02
264.70001,0.382408291101456,2.90382243692875E-02,-7.14153498411179E-02
264.80002,0.372659504413605,3.08860559016466E-02,-0.071117676794529
264.89999,0.362930357456207,3.27672958374023E-02,-7.13393688201904E-02
265,0.353305339813232,3.46749946475029E-02,-7.20884874463081E-02
265.10001,0.343865066766739,3.66021320223808E-02,-7.33740627765656E-02
265.20001,0.33468571305275,3.85422222316265E-02,-7.52057582139969E-02
265.30002,0.325838565826416,4.04883921146393E-02,-7.75939226150513E-02
265.39999,0.317389935255051,4.24332655966282E-02,-0.080550029873848
265.5,0.309401035308838,4.43691201508045E-02,-8.40851739048958E-02
