Rotation
Line A: Structure Position, Actual Response - Global RX (15MW-Semi-sub) [°]
Line B: Structure Position, Actual Response - Global RY (15MW-Semi-sub) [°]
Line C: Structure Position, Actual Response - Global RZ (15MW-Semi-sub) [°]

*Time (s),Line A (°),Line B (°),Line C (°)
546.79999,-1.94383766502142E-02,-0.273038536310196,-0.18663714826107
546.90002,-2.11962983012199E-02,-0.275695502758026,-0.198579877614975
547,-0.02321532741189,-0.278333902359009,-0.210306167602539
547.10004,-2.54866145551205E-02,-0.280953109264374,-0.221744209527969
547.20001,-2.80085280537605E-02,-0.283537954092026,-0.232820600271225
547.29999,-0.030784523114562,-0.286084115505219,-0.243480771780014
547.40002,-3.37945967912674E-02,-0.288593292236328,-0.253663152456284
547.5,-0.03703248873353,-0.291046023368835,-0.263321846723557
547.60004,-0.040486179292202,-0.293435424566269,-0.272426038980484
547.70001,-4.41378951072693E-02,-0.295764803886414,-0.280927985906601
547.79999,-4.79740239679813E-02,-0.298018842935562,-0.28879702091217
547.90002,-5.19819706678391E-02,-0.300178617238998,-0.2960025370121
548,-5.61327040195465E-02,-0.302244007587433,-0.302518963813782
548.10004,-6.04093074798584E-02,-0.304199635982513,-0.308314055204391
548.20001,-0.064793087542057,-0.30603152513504,-0.313360422849655
548.29999,-6.92603141069412E-02,-0.307729333639145,-0.317635267972946
548.40002,-7.37871378660202E-02,-0.309274196624756,-0.321113556623459
548.5,-7.83434361219406E-02,-0.310650438070297,-0.323754400014877
548.60004,-8.29134806990623E-02,-0.311842530965805,-0.325550079345703
548.70001,-8.74653831124306E-02,-0.312837451696396,-0.326462507247925
548.79999,-9.19724404811859E-02,-0.313624858856201,-0.32644984126091
548.90002,-9.64094251394272E-02,-0.314182460308075,-0.325497776269913
549,-0.100751020014286,-0.314496725797653,-0.323579460382462
549.10004,-0.10497560352087,-0.314546644687653,-0.32066085934639
549.20001,-0.109048366546631,-0.31432780623436,-0.31673926115036
549.29999,-0.112954698503017,-0.313826888799667,-0.311793237924576
549.40002,-0.116669185459614,-0.31302398443222,-0.305821150541306
549.5,-0.120170593261719,-0.311903715133667,-0.29882076382637
549.60004,-0.123435311019421,-0.310464262962341,-0.290802240371704
549.70001,-0.126451373100281,-0.308688312768936,-0.281787127256393
549.79999,-0.129202529788017,-0.306570023298264,-0.271803706884384
549.90002,-0.131661206483841,-0.304106563329697,-0.26090145111084
550,-0.133824825286865,-0.301281899213791,-0.249126642942429
550.10004,-0.135682925581932,-0.298103719949722,-0.236552715301514
550.20001,-0.137218952178955,-0.294565200805664,-0.223256602883339
550.29999,-0.138430058956146,-0.290660828351974,-0.209317624568939
550.40002,-0.139308795332909,-0.28639942407608,-0.19482883810997
550.5,-0.139864102005959,-0.281788945198059,-0.179894015192986
550.60004,-0.140090510249138,-0.276835441589355,-0.164623200893402
550.70001,-0.139986202120781,-0.271546244621277,-0.149129211902618
550.79999,-0.139556854963303,-0.265933215618134,-0.13353106379509
550.90002,-0.138812452554703,-0.260014027357101,-0.117951445281506
551,-0.137759685516357,-0.253807216882706,-0.102503761649132
551.10004,-0.136408656835556,-0.247332841157913,-8.73168110847473E-02
551.20001,-0.134783059358597,-0.240603044629097,-7.25168362259865E-02
551.29999,-0.132887914776802,-0.233652606606483,-0.058206133544445
551.40002,-0.130741983652115,-0.226500496268272,-4.45083528757095E-02
551.5,-0.128367334604263,-0.219169840216637,-3.15173231065273E-02
551.60004,-0.125787883996964,-0.211696237325668,-0.019335325807333
551.70001,-0.123015694320202,-0.204109564423561,-8.05568415671587E-03
551.79999,-0.120074607431889,-0.196441411972046,2.25555500946939E-03
551.90002,-0.116998143494129,-0.188722550868988,1.15248383954167E-02
552,-0.113800048828125,-0.180982038378716,1.96949131786823E-02
552.10004,-0.110498376190662,-0.17325484752655,2.67138779163361E-02
552.20001,-0.107123591005802,-0.165573492646217,3.25683131814003E-02
552.29999,-0.103697724640369,-0.157965213060379,0.037224043160677
552.40002,-0.100238546729088,-0.150462955236435,4.06809151172638E-02
552.5,-9.67729687690735E-02,-0.143093049526215,4.29326593875885E-02
552.60004,-9.33195948600769E-02,-0.135883182287216,4.40025925636292E-02
552.70001,-8.99013951420784E-02,-0.128858163952827,4.39007394015789E-02
552.79999,-8.65348055958748E-02,-0.122040823101997,4.26721796393394E-02
552.90002,-8.32411572337151E-02,-0.115453854203224,0.040360514074564
553,-8.00358578562737E-02,-0.109110027551651,3.70275229215622E-02
553.10004,-7.69293233752251E-02,-0.103031478822231,3.27275469899178E-02
553.20001,-7.39309713244438E-02,-9.72300842404366E-02,2.75269597768784E-02
553.29999,-7.10698738694191E-02,-9.17152315378189E-02,2.15123854577541E-02
553.40002,-6.83426484465599E-02,-0.086491160094738,1.47597901523113E-02
553.5,-6.57612383365631E-02,-8.15698131918907E-02,7.35538499429822E-03
553.60004,-6.33350685238838E-02,-0.076947808265686,-6.07811438385397E-04
553.70001,-6.10647052526474E-02,-7.26336762309074E-02,-9.03504807502031E-03
553.79999,-5.89530915021896E-02,-6.86133429408073E-02,-1.78298857063055E-02
553.90002,-5.70016838610172E-02,-6.48855939507484E-02,-2.68941633403301E-02
554,-5.52154891192913E-02,-6.14393390715122E-02,-3.61297354102135E-02
554.10004,-5.35953380167484E-02,-5.82593083381653E-02,-4.54399548470974E-02
554.20001,-5.21308816969395E-02,-5.53356744349003E-02,-5.47253750264645E-02
554.29999,-5.08357174694538E-02,-5.26463240385056E-02,-6.38918951153755E-02
554.40002,-4.96892891824246E-02,-5.01716583967209E-02,-7.28481784462929E-02
554.5,-4.86915670335293E-02,-4.78873923420906E-02,-8.15063118934631E-02
554.60004,-4.78365123271942E-02,-4.57743443548679E-02,-0.089788630604744
554.70001,-4.71130385994911E-02,-4.38014343380928E-02,-9.76208969950676E-02
554.79999,-4.65177223086357E-02,-4.19391989707947E-02,-0.104936473071575
554.90002,-4.60496805608273E-02,-0.040159922093153,-0.111673109233379
555,-4.56876307725906E-02,-3.84281873703003E-02,-0.117782972753048
555.10004,-0.045436717569828,-0.03671520575881,-0.123228073120117
555.20001,-4.52782139182091E-02,-3.49850058555603E-02,-0.127982825040817
555.29999,-4.52156215906143E-02,-3.32071632146835E-02,-0.132028251886368
555.40002,-4.52310107648373E-02,-0.031345684081316,-0.135358348488808
555.5,-4.53231781721115E-02,-2.93738953769207E-02,-0.137978032231331
555.60004,-4.54793982207775E-02,-2.72547733038664E-02,-0.139894768595695
555.70001,-4.56916056573391E-02,-2.49639768153429E-02,-0.141138210892677
555.79999,-4.59521599113941E-02,-2.24706325680017E-02,-0.141737535595894
555.90002,-4.62514646351337E-02,-1.97491534054279E-02,-0.141729176044464
556,-4.65892180800438E-02,-0.016775218769908,-0.14115509390831
556.10004,-4.69575114548206E-02,-0.013526439666748,-0.140061944723129
556.20001,-4.73452657461166E-02,-9.98357683420181E-03,-0.138496100902557
556.29999,-4.77490201592445E-02,-6.13316847011447E-03,-0.136509299278259
556.40002,-0.048158522695303,-1.96131388656795E-03,-0.134151786565781
556.5,-4.85703386366367E-02,2.53520021215081E-03,-0.13147060573101
556.60004,-4.89698946475983E-02,7.36793596297503E-03,-0.128508329391479
556.70001,-4.93511706590652E-02,1.25366933643818E-02,-0.125303864479065
556.79999,-4.97158244252205E-02,1.80441346019506E-02,-0.121897496283054
556.90002,-5.00526949763298E-02,2.38915700465441E-02,-0.1183255687356
557,-0.050359133630991,3.00604328513145E-02,-0.114606238901615
557.10004,-5.06128780543804E-02,3.65498922765255E-02,-0.110764749348164
557.20001,-5.08257709443569E-02,4.33387532830238E-02,-0.106809005141258
557.29999,-5.09798377752304E-02,5.04151992499828E-02,-0.102746620774269
557.40002,-5.10783903300762E-02,5.77616952359676E-02,-9.85829457640648E-02
557.5,-5.11057488620281E-02,6.53557330369949E-02,-9.43135619163513E-02
557.60004,-0.051052138209343,7.31756091117859E-02,-8.99316295981407E-02
557.70001,-5.09217269718647E-02,8.11939164996147E-02,-8.54155346751213E-02
557.79999,-5.07004223763943E-02,8.93844962120056E-02,-8.07541161775589E-02
557.90002,-5.03698103129864E-02,9.77188870310783E-02,-7.59244114160538E-02
558,-4.99404557049274E-02,0.106167420744896,-7.08975270390511E-02
558.10004,-4.94011715054512E-02,0.11469816416502,-6.56569451093674E-02
558.20001,-4.87408228218556E-02,0.123283818364143,-0.060175396502018
558.29999,-4.79443110525608E-02,0.131887033581734,-5.44260554015636E-02
558.40002,-4.70107570290565E-02,0.140480190515518,-4.83933612704277E-02
558.5,-4.59226034581661E-02,0.149030640721321,-4.20516952872276E-02
558.60004,-0.044684637337923,0.157506391406059,-3.53900939226151E-02
558.70001,-4.32951599359512E-02,0.165876969695091,-2.83995438367128E-02
558.79999,-4.17424291372299E-02,0.174114465713501,-2.10662838071585E-02
558.90002,-4.00198921561241E-02,0.182184278964996,-1.33864786475897E-02
559,-3.81228998303413E-02,0.190062895417213,-5.36835426464677E-03
559.10004,-3.60386818647385E-02,0.197726160287857,2.97081470489502E-03
559.20001,-3.37757840752602E-02,0.205142617225647,1.16264475509524E-02
559.29999,-3.13393548130989E-02,0.212298512458801,2.05614548176527E-02
559.40002,-2.87209264934063E-02,0.219164878129959,2.97603644430637E-02
559.5,-2.59137023240328E-02,0.225725963711739,3.91818061470985E-02
559.60004,-0.022926339879632,0.231958210468292,4.87857162952423E-02
559.70001,-1.97606161236763E-02,0.237846612930298,5.85195682942867E-02
559.79999,-0.016423512250185,0.243386834859848,6.83347284793854E-02
559.90002,-1.29168359562755E-02,0.248559847474098,7.81731307506561E-02
560,-9.24581941217184E-03,0.253356456756592,8.79732742905617E-02
560.10004,-5.4230522364378E-03,0.257762879133224,0.097662553191185
560.20001,-1.45237462129444E-03,0.261777371168137,0.107182793319225
560.29999,2.64897081069648E-03,0.265411972999573,0.116449646651745
560.40002,6.88180234283209E-03,0.268652826547623,0.125406518578529
560.5,1.12252682447433E-02,0.271498411893845,0.133972764015198
560.60004,1.56715735793114E-02,0.273962259292603,0.142079055309296
560.70001,2.02060677111149E-02,0.276035934686661,0.149661749601364
560.79999,2.48124096542597E-02,0.277731508016586,0.156643033027649
560.90002,2.94785629957914E-02,0.279069393873215,0.16297248005867
561,3.41887138783932E-02,0.280049800872803,0.168590262532234
561.10004,3.89278493821621E-02,0.280691534280777,0.173438966274261
561.20001,4.36766855418682E-02,0.280999898910522,0.17747937142849
561.29999,4.84214276075363E-02,0.280986964702606,0.180663824081421
561.40002,5.31398765742779E-02,0.280681788921356,0.182964012026787
561.5,5.78192993998528E-02,0.280094861984253,0.184359192848206
561.60004,6.24443329870701E-02,0.279250890016556,0.184834703803062
561.70001,6.69921562075615E-02,0.278160512447357,0.184383124113083
561.79999,7.14493915438652E-02,0.276848345994949,0.183008506894112
561.90002,7.57963210344315E-02,0.275335103273392,0.180726647377014
562,8.00187140703201E-02,0.273642718791962,0.177566021680832
562.10004,8.40979889035225E-02,0.271787166595459,0.173548832535744
562.20001,8.80159512162209E-02,0.269787698984146,0.168714821338654
562.29999,9.17638763785362E-02,0.267679840326309,0.163115501403809
562.40002,9.53290387988091E-02,0.265482366085052,0.156796187162399
562.5,0.098686695098877,0.263203918933868,0.149832099676132
562.60004,0.101820804178715,0.260873436927795,0.142276927828789
562.70001,0.104718632996082,0.258506387472153,0.134213417768478
562.79999,0.107374295592308,0.256126642227173,0.125709846615791
562.90002,0.109773360192776,0.253756374120712,0.116834498941898
563,0.111908167600632,0.251410156488419,0.107659019529819
563.10004,0.113758280873299,0.249104127287865,9.82568711042404E-02
563.20001,0.115321956574917,0.246865421533585,8.86911451816559E-02
563.29999,0.116591587662697,0.244700834155083,7.90370255708694E-02
563.40002,0.117557734251022,0.242626965045929,6.93499371409416E-02
563.5,0.118211939930916,0.240659132599831,5.96879906952381E-02
563.60004,0.118548102676868,0.238807484507561,5.00996485352516E-02
563.70001,0.118573047220707,0.237083792686462,4.06352356076241E-02
563.79999,0.118281655013561,0.235494121909142,3.13372761011124E-02
563.90002,0.117672994732857,0.234049901366234,2.22454871982336E-02
564,0.116747304797173,0.232750356197357,1.33995013311505E-02
564.10004,0.115513160824776,0.231610029935837,4.83583379536867E-03
564.20001,0.113976247608662,0.2306197732687,-3.41014633886516E-03
564.29999,0.112147532403469,0.229777067899704,-1.13038271665573E-02
564.40002,0.110036246478558,0.229090258479118,-1.88058782368898E-02
564.5,0.107654817402363,0.228556722402573,-0.025877820327878
564.60004,0.105021953582764,0.228159487247467,-3.24786193668842E-02
564.70001,0.102151498198509,0.227905198931694,-3.85659299790859E-02
564.79999,9.90648493170738E-02,0.227780148386955,-0.044091023504734
564.90002,9.57877710461617E-02,0.227779343724251,-4.89978082478046E-02
565,9.23417285084724E-02,0.227880537509918,-5.32290451228619E-02
565.10004,8.87507274746895E-02,0.228085547685623,-5.67259676754475E-02
565.20001,8.50473865866661E-02,0.228375568985939,-5.94197325408459E-02
565.29999,8.12576934695244E-02,0.228731885552406,-6.12412914633751E-02
565.40002,7.74158388376236E-02,0.229147866368294,-6.21120482683182E-02
565.5,7.35521018505096E-02,0.229603424668312,-6.19690716266632E-02
565.60004,6.97012320160866E-02,0.230084270238876,-6.07430152595043E-02
565.70001,0.06589075922966,0.230575427412987,-5.83553351461887E-02
565.79999,6.21609576046467E-02,0.231054902076721,-5.47428615391254E-02
565.90002,5.85424676537514E-02,0.23150734603405,-0.049847811460495
566,5.50729781389237E-02,0.231920123100281,-4.36135269701481E-02
566.10004,0.051786046475172,0.232275530695915,-3.60012836754322E-02
566.20001,4.87150326371193E-02,0.232548490166664,-2.69754864275455E-02
566.29999,0.045890100300312,0.23273503780365,-1.65169332176447E-02
566.40002,4.33395393192768E-02,0.232808634638786,-4.62004169821739E-03
566.5,4.10918928682804E-02,0.232762306928635,8.69992561638355E-03
566.60004,3.91755551099777E-02,0.232567965984344,2.34226994216442E-02
566.70001,3.76091487705708E-02,0.232215121388435,0.039500568062067
566.79999,3.64152081310749E-02,0.231693118810654,5.68666085600853E-02
566.90002,3.56085412204266E-02,0.230979040265083,0.075448289513588
567,3.52058336138725E-02,0.230063319206238,9.51381027698517E-02
567.10004,3.52124869823456E-02,0.22893188893795,0.115821905434132
567.20001,3.56408804655075E-02,0.227575793862343,0.137366056442261
567.29999,3.64931672811508E-02,0.225985005497932,0.159623950719833
567.40002,3.77739034593105E-02,0.224147707223892,0.182428181171417
567.5,3.94710749387741E-02,0.222053557634354,0.205602407455444
567.60004,4.15758602321148E-02,0.219697743654251,0.228959143161774
567.70001,4.40774261951447E-02,0.217073425650597,0.252303242683411
567.79999,4.69624772667885E-02,0.214179292321205,0.275431752204895
567.90002,5.02103604376316E-02,0.211002051830292,0.298137187957764
568,5.37974983453751E-02,0.207544311881065,0.320213615894318
568.10004,5.77036328613758E-02,0.203807681798935,0.341465324163437
568.20001,6.18915148079395E-02,0.199798122048378,0.361687332391739
568.29999,0.06633660197258,0.195513039827347,0.380694180727005
568.40002,7.09979459643364E-02,0.190954446792603,0.398308128118515
568.5,0.075851134955883,0.18613263964653,0.414364188909531
568.60004,8.08543488383293E-02,0.181047156453133,0.428715318441391
568.70001,8.59641209244728E-02,0.175708562135696,0.44121316075325
568.79999,9.11464467644691E-02,0.170129224658012,0.451755106449127
568.90002,9.63464081287384E-02,0.164316520094872,0.460232138633728
569,0.101533852517605,0.158279463648796,0.466575562953949
569.10004,0.106669001281261,0.152032226324081,0.470725923776627
569.20001,0.111701287329197,0.145579680800438,0.472645670175552
569.29999,0.116588942706585,0.138936549425125,0.472319155931473
569.40002,0.121291033923626,0.132111325860023,0.469757318496704
569.5,0.125762954354286,0.125115573406219,0.464988946914673
569.60004,0.129973620176315,0.117964118719101,0.458048015832901
569.70001,0.133878991007805,0.11065935343504,0.449023962020874
569.79999,0.137445479631424,0.103217847645283,0.437988102436066
569.90002,0.140637993812561,9.56450179219246E-02,0.425046622753143
570,0.143428772687912,8.79529640078545E-02,0.410323262214661
570.10004,0.145787447690964,8.01515877246857E-02,0.393952816724777
570.20001,0.147692173719406,7.22545608878136E-02,0.376083433628082
570.29999,0.149109110236168,6.42627328634262E-02,0.356878727674484
570.40002,0.150026634335518,0.056190200150013,0.336508333683014
570.5,0.150433033704758,0.048043217509985,0.315149426460266
570.60004,0.150315761566162,3.98358181118965E-02,0.292995661497116
570.70001,0.149658814072609,3.15737947821617E-02,0.270237416028976
570.79999,0.148470431566238,2.32646204531193E-02,0.247073873877525
570.90002,0.146740615367889,1.49255124852061E-02,0.223703667521477
571,0.144483387470245,6.55959779396653E-03,0.200332701206207
571.10004,0.141693845391273,-1.81603769306093E-03,0.177162647247314
571.20001,0.138390690088272,-1.01937614381313E-02,0.154377236962318
571.29999,0.134583741426468,-1.85547843575478E-02,0.132181480526924
571.40002,0.130294770002365,-2.68931053578854E-02,0.110753156244755
571.5,0.125542387366295,-0.035193707793951,9.02716442942619E-02
571.60004,0.120349518954754,-4.34381030499935E-02,7.09026977419853E-02
571.70001,0.114744164049625,-5.16154393553734E-02,5.27898669242859E-02
571.79999,0.10876028239727,-5.97173571586609E-02,3.60817797482014E-02
571.90002,0.102425336837769,-6.77183568477631E-02,2.09006052464247E-02
572,9.57766994833946E-02,-7.56167620420456E-02,7.3616374284029E-03
572.10004,8.88464897871017E-02,-8.33903253078461E-02,-4.45056147873402E-03
572.20001,8.16702395677567E-02,-9.10184979438782E-02,-1.44583014771342E-02
572.29999,7.42861479520798E-02,-9.84925776720047E-02,-2.25928705185652E-02
572.40002,6.67463541030884E-02,-0.105800449848175,-0.028809892013669
572.5,5.90851865708828E-02,-0.112923063337803,-3.30765619874001E-02
572.60004,0.051343098282814,-0.119845703244209,-3.53741720318794E-02
572.70001,4.35626357793808E-02,-0.126554772257805,-3.57097685337067E-02
572.79999,3.57879586517811E-02,-0.133040606975555,-3.40858437120914E-02
572.90002,2.80616115778685E-02,-0.139287143945694,-3.05276047438383E-02
573,2.04196721315384E-02,-0.145282998681068,-2.50630266964436E-02
573.10004,1.29114920273423E-02,-0.151020213961601,-1.77510473877192E-02
573.20001,5.57242846116424E-03,-0.156486645340919,-8.64370074123144E-03
573.29999,-1.55752850696445E-03,-0.161673560738564,2.1837109234184E-03
573.40002,-8.44940170645714E-03,-0.166565448045731,1.46579816937447E-02
573.5,-1.50545425713062E-02,-0.171175852417946,2.86884661763906E-02
573.60004,-0.021342633292079,-0.175487622618675,4.41802032291889E-02
573.70001,-2.72850282490253E-02,-0.179492324590683,6.10245913267136E-02
573.79999,-3.28564569354057E-02,-0.183188408613205,7.91164264082909E-02
573.90002,-3.80256809294224E-02,-0.186588764190674,9.83411371707916E-02
574,-0.042767345905304,-0.189684063196182,0.11856796592474
574.10004,-4.70653250813484E-02,-0.192479029297829,0.139675095677376
574.20001,-5.08976429700851E-02,-0.194978967308998,0.161529868841171
574.29999,-5.42541109025478E-02,-0.197184145450592,0.183997690677643
574.40002,-5.71196042001247E-02,-0.199103653430939,0.206939920783043
574.5,-5.94851858913898E-02,-0.20075312256813,0.230216830968857
574.60004,-0.061347097158432,-0.202137425541878,0.253692746162415
574.70001,-6.27094358205795E-02,-0.203268364071846,0.27722755074501
574.79999,-6.35698661208153E-02,-0.204156845808029,0.300682038068771
574.90002,-6.39408826828003E-02,-0.204815357923508,0.323914468288422
575,-6.38235658407211E-02,-0.205265015363693,0.346788346767426
575.10004,-6.32310062646866E-02,-0.205521881580353,0.369177371263504
575.20001,-6.21796548366547E-02,-0.205601379275322,0.390946835279465
575.29999,-6.06918670237064E-02,-0.205517664551735,0.411964476108551
575.40002,-5.87841719388962E-02,-0.205296203494072,0.432122111320496
575.5,-5.64878135919571E-02,-0.204965129494667,0.451299846172333
575.60004,-5.38303330540657E-02,-0.204529315233231,0.469392150640488
575.70001,-5.08458390831947E-02,-0.204031258821487,0.486287802457809
575.79999,-4.75649051368237E-02,-0.203482791781425,0.501896739006042
575.90002,-4.40224222838879E-02,-0.202896535396576,0.516130089759827
576,-4.02614027261734E-02,-0.202307090163231,0.528896391391754
576.10004,-3.63185256719589E-02,-0.201737284660339,0.540133059024811
576.20001,-0.03223866969347,-0.201207101345062,0.549768030643463
576.29999,-0.028057711198926,-0.200738340616226,0.557752132415771
576.40002,-2.38221399486065E-02,-0.20036381483078,0.564026176929474
576.5,-0.019580502063036,-0.200093105435371,0.56853985786438
576.60004,-1.53724830597639E-02,-0.199948713183403,0.571271061897278
576.70001,-1.12429540604353E-02,-0.199948713183403,0.572192370891571
576.79999,-7.2350762784481E-03,-0.200111210346222,0.571294903755188
576.90002,-3.39082325808704E-03,-0.200456559658051,0.568564355373383
577,2.4795948411338E-04,-0.200991287827492,0.564004182815552
577.10004,3.64444870501757E-03,-0.201728299260139,0.557624280452728
577.20001,6.76063727587461E-03,-0.202679052948952,0.549459457397461
577.29999,9.55622084438801E-03,-0.203861922025681,0.539545714855194
577.40002,1.20053170248866E-02,-0.205274119973183,0.527923405170441
577.5,1.40764201059937E-02,-0.206925749778748,0.514655649662018
577.60004,1.57433189451694E-02,-0.208801195025444,0.499822944402695
577.70001,1.69799700379372E-02,-0.210911884903908,0.483511298894882
577.79999,1.77700351923704E-02,-0.213259845972061,0.465814113616943
577.90002,1.80953145027161E-02,-0.215834990143776,0.446854829788208
578,1.79479978978634E-02,-0.218629255890846,0.426759332418442
578.10004,1.73125807195902E-02,-0.221634015440941,0.405668407678604
578.20001,1.61859095096588E-02,-0.224841743707657,0.383740693330765
578.29999,0.014581061899662,-0.228238090872765,0.361144214868546
578.40002,1.24906711280346E-02,-0.231806993484497,0.338057965040207
578.5,9.9286288022995E-03,-0.235531896352768,0.31468003988266
578.60004,6.90801674500108E-03,-0.239395752549171,0.29120346903801
578.70001,3.44949634745717E-03,-0.243380695581436,0.267831355333328
578.79999,-4.35547786764801E-04,-0.247460633516312,0.244785636663437
578.90002,-4.71455231308937E-03,-0.251613020896912,0.222269624471664
579,-9.3618156388402E-03,-0.255818665027618,0.200511947274208
579.10004,-1.43465055152774E-02,-0.260046303272247,0.179722651839256
579.20001,-1.96387190371752E-02,-0.264279752969742,0.160120099782944
579.29999,-2.51916106790304E-02,-0.268493920564651,0.141907423734665
579.40002,-3.09811718761921E-02,-0.272651135921478,0.125263750553131
579.5,-3.69597710669041E-02,-0.276734471321106,0.110381908714771
579.60004,-4.30856794118881E-02,-0.280709862709045,0.097418799996376
579.70001,-0.049323134124279,-0.284546315670013,8.65142047405243E-02
579.79999,-5.56261911988258E-02,-0.288230180740357,7.77891725301743E-02
579.90002,-0.061944741755724,-0.291734039783478,7.13408514857292E-02
580,-6.82518929243088E-02,-0.295026928186417,6.72188103199005E-02
580.10004,-7.44953751564026E-02,-0.29809033870697,6.54837489128113E-02
580.20001,-8.06366503238678E-02,-0.300895303487778,6.61343112587929E-02
580.29999,-8.66365730762482E-02,-0.303425818681717,6.91565945744514E-02
580.40002,-9.24535319209099E-02,-0.305655658245087,7.45012834668159E-02
580.5,-9.80534851551056E-02,-0.307571113109589,8.20956006646156E-02
580.60004,-0.103399574756622,-0.309158265590668,0.091836005449295
580.70001,-0.10846746712923,-0.310391455888748,0.103605292737484
580.79999,-0.113220803439617,-0.311265647411346,0.117252975702286
580.90002,-0.117636628448963,-0.311763793230057,0.132614552974701
581,-0.12168837338686,-0.311874836683273,0.149506375193596
581.10004,-0.125351816415787,-0.311600685119629,0.167734727263451
581.20001,-0.128614783287048,-0.310934573411942,0.187091276049614
581.29999,-0.131458938121796,-0.309871733188629,0.207361668348312
581.40002,-0.133873209357262,-0.308415412902832,0.22832889854908
581.5,-0.1358552724123,-0.306563138961792,0.249772369861603
581.60004,-0.137396618723869,-0.30432140827179,0.271474987268448
581.70001,-0.138493239879608,-0.301691800355911,0.293222963809967
581.79999,-0.139149785041809,-0.298684269189835,0.314819097518921
581.90002,-0.139368563890457,-0.295302927494049,0.33605831861496
582,-0.139152392745018,-0.291564136743546,0.356759965419769
582.10004,-0.138522446155548,-0.287475556135178,0.376758962869644
582.20001,-0.137489214539528,-0.283042699098587,0.395892024040222
582.29999,-0.136057838797569,-0.278290152549744,0.414027661085129
582.40002,-0.134258106350899,-0.273223042488098,0.431038022041321
582.5,-0.132111355662346,-0.267855197191238,0.446819096803665
582.60004,-0.129630550742149,-0.262207835912704,0.461292505264282
582.70001,-0.126844733953476,-0.256290376186371,0.474376559257507
582.79999,-0.123772792518139,-0.250118046998978,0.486022770404816
582.90002,-0.120444878935814,-0.243704348802567,0.496193617582321
583,-0.116898745298386,-0.2370685338974,0.504860401153564
583.10004,-0.113139674067497,-0.230215772986412,0.512024462223053
583.20001,-0.109220050275326,-0.223171010613441,0.517682194709778
583.29999,-0.105158090591431,-0.215942695736885,0.521850109100342
583.40002,-0.100993260741234,-0.208544760942459,0.524550974369049
583.5,-9.67519506812096E-02,-0.200991064310074,0.525823473930359
583.60004,-9.24654379487038E-02,-0.193294212222099,0.525699615478516
583.70001,-8.81642326712608E-02,-0.185468852519989,0.524231135845184
583.79999,-8.38771164417267E-02,-0.177525833249092,0.521479427814484
583.90002,-7.96389356255531E-02,-0.169478818774223,0.517508149147034
584,-7.54697322845459E-02,-0.161340400576591,0.512372553348541
584.10004,-7.13970363140106E-02,-0.153124779462814,0.506139159202576
584.20001,-6.74510225653648E-02,-0.14484529197216,0.498880863189697
584.29999,-6.36558383703232E-02,-0.136511042714119,0.490675777196884
584.40002,-6.00340813398361E-02,-0.128148287534714,0.48160257935524
584.5,-5.66148832440376E-02,-0.119753398001194,0.471745699644089
584.60004,-5.34104779362679E-02,-0.111346766352654,0.461190551519394
584.70001,-5.04415705800056E-02,-0.10293935239315,0.45003017783165
584.79999,-4.77271750569344E-02,-9.45464819669724E-02,0.438351601362228
584.90002,-4.52802143990993E-02,-8.61809030175209E-02,0.426244378089905
585,-4.31085452437401E-02,-7.78546035289764E-02,0.41380587220192
585.10004,-4.12284955382347E-02,-6.95803910493851E-02,0.401130676269531
585.20001,-3.96273955702782E-02,-6.13751076161861E-02,0.388305008411407
585.29999,-3.83309200406075E-02,-5.32502233982086E-02,0.375424385070801
585.40002,-3.73271517455578E-02,-4.52162697911263E-02,0.362576067447662
585.5,-3.66264022886753E-02,-3.72904874384403E-02,0.349847227334976
585.60004,-3.62269803881645E-02,-2.94840652495623E-02,0.33732596039772
585.70001,-3.61169092357159E-02,-2.18070279806852E-02,0.325095504522324
585.79999,-3.62773947417736E-02,-1.42767280340195E-02,0.313232868909836
585.90002,-3.67152020335197E-02,-6.90359575673938E-03,0.301819086074829
586,-3.74080948531628E-02,2.98747123451903E-04,0.290935277938843
586.10004,-3.83457578718662E-02,7.3216175660491E-03,0.28065499663353
586.20001,-0.039500754326582,1.41541315242648E-02,0.271045982837677
586.29999,-4.08610850572586E-02,2.07778122276068E-02,0.262185126543045
586.40002,-4.24018800258636E-02,2.71839667111635E-02,0.254134356975555
586.5,-4.40982282161713E-02,3.33677567541599E-02,0.246956303715706
586.60004,-4.59197573363781E-02,3.93136627972126E-02,0.240704134106636
586.70001,-4.78330366313457E-02,4.50172759592533E-02,0.235444977879524
586.79999,-4.98215183615685E-02,5.04665933549404E-02,0.231205940246582
586.90002,-5.18436469137669E-02,5.56640364229679E-02,0.22804844379425
587,-5.38686849176884E-02,6.05979785323143E-02,0.225998133420944
587.10004,-5.58709464967251E-02,6.52642473578453E-02,0.225085288286209
587.20001,-5.78132681548595E-02,6.96614906191826E-02,0.225337341427803
587.29999,-5.96658661961555E-02,0.073786124587059,0.226770922541618
587.40002,-6.13879412412643E-02,7.76409283280373E-02,0.229380518198013
587.5,-6.29569292068482E-02,0.08122368901968,0.233173400163651
587.60004,-6.43380656838417E-02,8.45454186201096E-02,0.238132625818253
587.70001,-0.065509557723999,8.75999853014946E-02,0.244240015745163
587.79999,-6.64342269301414E-02,9.03979316353798E-02,0.251453816890717
